kid,billable_serv_id,service_addr,type,rate_code,bill_date,consumpsum
205031,113723,1948 LINDAHL ST KELOWNA,W,555,2013-01-06,234
205043,102739,478 BIRCH AVE KELOWNA,W,555,2013-01-26,364
205056,167258,2037 RICHTER ST  WTR KELOWNA,W,555,2013-01-26,514
205068,118706,2047 RICHTER ST KELOWNA,W,555,2013-01-26,103
205070,124711,2009 RICHTER ST  2011 KELOWNA,W,555,2013-01-26,343
205070,124712,2009 RICHTER ST  2011 KELOWNA,W,555,2013-01-26,223
205082,118691,2019 RICHTER ST KELOWNA,W,555,2013-01-26,119
205094,118702,2029 RICHTER ST KELOWNA,W,555,2013-01-26,247
205106,118733,2115 RICHTER ST KELOWNA,W,555,2013-01-26,248
205118,118712,2061 RICHTER ST KELOWNA,W,555,2013-01-26,119
205120,118731,2105 RICHTER ST KELOWNA,W,555,2013-01-26,477
205144,118710,2055 RICHTER ST KELOWNA,W,555,2013-01-26,158
205157,118738,2137 RICHTER ST KELOWNA,W,555,2013-01-26,135
205169,118742,2147 RICHTER ST KELOWNA,W,600,2013-01-26,1587
205171,118736,2125 RICHTER ST KELOWNA,W,555,2013-01-26,233
205183,118708,2048 RICHTER ST KELOWNA,W,555,2013-01-26,215
205195,118704,2038 RICHTER ST KELOWNA,W,555,2013-01-26,446
205207,118700,2028 RICHTER ST KELOWNA,W,555,2013-01-26,254
205245,113733,2012 LINDAHL ST KELOWNA,W,555,2013-01-06,176
205258,113731,2002 LINDAHL ST KELOWNA,W,555,2013-01-06,268
205296,175113,5020 KILLDEER RD KELOWNA,W,556,2013-01-16,281
205385,100978,855 BAILLIE AVE KELOWNA,W,603,2013-01-16,15896
205385,100979,855 BAILLIE AVE KELOWNA,W,600,2013-01-16,317
205385,118395,1125 RICHTER ST KELOWNA,W,601,2013-01-16,121
205385,118396,1125 RICHTER ST KELOWNA,W,600,2013-01-16,23
205385,118398,1125 RICHTER ST KELOWNA,W,600,2013-01-16,4068
205385,118399,1125 RICHTER ST KELOWNA,W,608,2013-01-16,13687
205385,118401,1125 RICHTER ST KELOWNA,W,605,2013-01-16,41756
205385,118402,1125 RICHTER ST KELOWNA,W,600,2013-01-16,0
205385,118403,1125 RICHTER ST KELOWNA,W,600,2013-01-16,10
205385,138175,1125 RICHTER ST KELOWNA,W,670,2013-01-16,0
205397,110601,1470 HIGHLAND DR S KELOWNA,W,555,2013-01-06,100
205409,110605,1480 HIGHLAND DR S KELOWNA,W,555,2013-01-06,186
205409,110607,1482 HIGHLAND DR S KELOWNA,W,555,2013-01-06,352
205423,110599,1466 HIGHLAND DR S  MAIN KELOWNA,W,555,2013-01-06,403
205447,118786,2248 RICHTER ST KELOWNA,W,555,2013-01-26,223
205462,118782,2240 RICHTER ST KELOWNA,W,555,2013-01-26,388
205474,110263,1236 CLEMENT AVE KELOWNA,W,600,2013-01-06,2
205486,118574,1626 RICHTER ST KELOWNA,W,602,2013-01-16,2355
205512,118493,1328 RICHTER ST KELOWNA,W,555,2013-01-26,426
205536,118497,1334 RICHTER ST KELOWNA,W,555,2013-01-26,103
205551,118467,1304 RICHTER ST KELOWNA,W,555,2013-01-26,166
205563,118469,1308 RICHTER ST KELOWNA,W,555,2013-01-26,186
205587,118719,2079 RICHTER ST KELOWNA,W,555,2013-01-26,134
205613,118725,2085 RICHTER ST KELOWNA,W,555,2013-01-26,158
205625,118727,2091 RICHTER ST KELOWNA,W,555,2013-01-26,47
205637,118729,2095 RICHTER ST KELOWNA,W,555,2013-01-26,166
205726,118512,1360 RICHTER ST KELOWNA,W,555,2013-01-26,321
205803,118506,1348 RICHTER ST  MAIN KELOWNA,W,555,2013-01-26,200
205815,118508,1352 RICHTER ST  WTR KELOWNA,W,555,2013-01-26,634
205827,118502,1340 RICHTER ST  MAIN KELOWNA,W,555,2013-01-26,784
205839,118504,1344 RICHTER ST  WTR KELOWNA,W,555,2013-01-26,482
206021,117556,488 PINEGROVE RD KELOWNA,W,555,2013-01-26,216
206033,117542,4433 PINEGROVE RD KELOWNA,W,555,2013-01-26,431
206058,114730,1214 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,996
206060,117550,457 PINEGROVE RD KELOWNA,W,555,2013-01-26,496
206096,117552,469 PINEGROVE RD KELOWNA,W,555,2013-01-26,219
206134,117551,463 PINEGROVE RD KELOWNA,W,555,2013-01-26,403
206159,114728,1186 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,1463
206161,114729,1200 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,1010
206173,117553,475 PINEGROVE RD KELOWNA,W,555,2013-01-26,288
206197,124336,1953 WINDSOR RD KELOWNA,W,602,2013-01-06,356
206197,124337,1953 WINDSOR RD KELOWNA,W,600,2013-01-06,0
206235,117545,4443 PINEGROVE RD KELOWNA,W,555,2013-01-26,469
206247,117554,481 PINEGROVE RD KELOWNA,W,555,2013-01-26,338
206250,117547,4447 PINEGROVE RD KELOWNA,W,555,2013-01-26,664
206262,117555,487 PINEGROVE RD KELOWNA,W,555,2013-01-26,351
206286,102798,785 BIRCH AVE KELOWNA,W,555,2013-01-16,783
206476,124335,1950 WINDSOR RD KELOWNA,W,600,2013-01-06,9403
206490,124001,2220 WILKINSON ST KELOWNA,W,555,2013-01-26,220
206565,124002,2221 WILKINSON ST KELOWNA,W,555,2013-01-26,125
206577,123982,2030 WILKINSON ST KELOWNA,W,555,2013-01-06,260
206589,123992,2160 WILKINSON ST KELOWNA,W,555,2013-01-26,167
206591,123991,2150 WILKINSON ST KELOWNA,W,555,2013-01-26,389
206603,123990,2140 WILKINSON ST KELOWNA,W,555,2013-01-26,649
206627,123989,2130 WILKINSON ST KELOWNA,W,555,2013-01-26,114
206627,182995,2128 WILKINSON ST KELOWNA,W,555,2013-01-26,418
206639,123987,2120 WILKINSON ST KELOWNA,W,555,2013-01-26,395
206639,182095,2122 WILKINSON ST KELOWNA,W,555,2013-01-26,221
206641,118350,1606 RICHMOND ST KELOWNA,W,555,2013-01-06,50
206654,118344,1602 RICHMOND ST KELOWNA,W,555,2013-01-06,283
206666,118359,1675 RICHMOND ST KELOWNA,W,555,2013-01-06,142
206678,118361,1695 RICHMOND ST KELOWNA,W,555,2013-01-06,654
206680,118362,1705 RICHMOND ST KELOWNA,W,555,2013-01-06,526
206692,118369,1741 RICHMOND ST KELOWNA,W,555,2013-01-06,208
206692,118371,1745 RICHMOND ST KELOWNA,W,555,2013-01-06,252
206704,118435,1235 RICHTER ST KELOWNA,W,555,2013-01-16,169
206716,118439,1241 RICHTER ST KELOWNA,W,555,2013-01-16,257
206728,118441,1259 RICHTER ST KELOWNA,W,555,2013-01-16,334
206730,118463,1293 RICHTER ST KELOWNA,W,555,2013-01-16,173
206742,118419,1205 RICHTER ST KELOWNA,W,555,2013-01-16,210
206755,118423,1215 RICHTER ST KELOWNA,W,555,2013-01-16,449
206767,118427,1223 RICHTER ST KELOWNA,W,555,2013-01-16,307
206779,118431,1229 RICHTER ST KELOWNA,W,555,2013-01-16,101
206781,118443,1265 RICHTER ST KELOWNA,W,555,2013-01-16,233
206793,118465,1299 RICHTER ST KELOWNA,W,555,2013-01-16,44
206805,118447,1269 RICHTER ST  MAIN KELOWNA,W,555,2013-01-16,277
206817,105850,675 CORONATION AVE KELOWNA,W,555,2013-01-26,188
206829,118437,1236 RICHTER ST KELOWNA,W,555,2013-01-26,223
206831,118459,1285 RICHTER ST KELOWNA,W,555,2013-01-16,103
206843,118450,1275 RICHTER ST KELOWNA,W,555,2013-01-16,244
206856,118433,1234 RICHTER ST KELOWNA,W,555,2013-01-26,127
206868,118425,1222 RICHTER ST KELOWNA,W,555,2013-01-26,89
206870,118429,1228 RICHTER ST KELOWNA,W,555,2013-01-26,157
206983,118455,1278 RICHTER ST KELOWNA,W,555,2013-01-26,258
206995,118453,1276 RICHTER ST KELOWNA,W,555,2013-01-26,54
207009,118449,1272 RICHTER ST KELOWNA,W,555,2013-01-26,333
207011,118445,1266 RICHTER ST KELOWNA,W,555,2013-01-26,259
207023,106418,1545 DICKSON AVE KELOWNA,W,555,2013-01-06,216
207035,106414,1527 DICKSON AVE KELOWNA,W,555,2013-01-06,200
207035,106416,1535 DICKSON AVE KELOWNA,W,555,2013-01-06,221
207062,124271,936 WILSON AVE KELOWNA,W,555,2013-01-16,211
207074,118346,1603 RICHMOND ST KELOWNA,W,555,2013-01-06,153
207074,118348,1605 RICHMOND ST KELOWNA,W,555,2013-01-06,147
207086,118357,1639 RICHMOND ST KELOWNA,W,555,2013-01-06,708
207098,118354,1611 RICHMOND ST KELOWNA,W,555,2013-01-06,203
207100,185325,1625 RICHMOND ST  PARK KELOWNA,W,694,2013-01-06,416
207112,124109,1120 WILSON AVE KELOWNA,W,555,2013-01-06,354
207124,113721,1933 LINDAHL ST KELOWNA,W,555,2013-01-06,469
207136,118365,1725 RICHMOND ST KELOWNA,W,590,2013-01-06,186
207136,118367,1727 RICHMOND ST KELOWNA,W,590,2013-01-06,493
207403,114736,1245 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,1793
207415,114734,1235 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,469
207427,114731,1221 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,1079
207439,114700,1207 MISSION RIDGE RD KELOWNA,W,555,2013-01-26,1059
207454,117529,1140 PINECREST LANE KELOWNA,W,555,2013-01-06,499
207466,110422,1740 HIGHLAND DR N KELOWNA,W,555,2013-01-06,1160
207478,110428,1748 HIGHLAND DR N KELOWNA,W,556,2013-01-06,197
207480,110292,1615 HIGH RD KELOWNA,W,555,2013-01-06,391
207492,110295,1625 HIGH RD KELOWNA,W,555,2013-01-06,131
207516,110298,1630 HIGH RD KELOWNA,W,555,2013-01-06,306
207528,110346,1520 HIGHLAND DR N KELOWNA,W,555,2013-01-06,323
207530,110294,1620 HIGH RD KELOWNA,W,555,2013-01-06,229
207542,110289,1610 HIGH RD KELOWNA,W,555,2013-01-06,395
207555,124041,1650 WILLOW CRES KELOWNA,W,555,2013-01-06,298
207567,110302,1650 HIGH RD KELOWNA,W,555,2013-01-06,411
207579,110300,1640 HIGH RD KELOWNA,W,555,2013-01-06,344
207581,110288,1606 HIGH RD KELOWNA,W,555,2013-01-06,152
207617,184442,1646 GILLARD DR  REDLI KELOWNA,W,694,2013-01-06,419
207629,124037,1636 WILLOW CRES KELOWNA,W,555,2013-01-06,459
207631,110342,1508 HIGHLAND DR N KELOWNA,W,555,2013-01-06,512
207643,124039,1642 WILLOW CRES KELOWNA,W,555,2013-01-06,275
207656,110308,1680 HIGH RD KELOWNA,W,555,2013-01-06,260
207668,110306,1670 HIGH RD KELOWNA,W,555,2013-01-06,167
207670,110304,1660 HIGH RD KELOWNA,W,555,2013-01-06,361
207682,110689,1150 HILLCREST ST KELOWNA,W,555,2013-01-06,490
207694,102832,860 BIRCH AVE KELOWNA,W,555,2013-01-16,182
207706,102834,868 BIRCH AVE KELOWNA,W,555,2013-01-16,172
207706,102836,870 BIRCH AVE  MAIN KELOWNA,W,555,2013-01-16,307
207720,118680,1966 RICHTER ST  MAIN KELOWNA,W,555,2013-01-26,181
207732,118655,1925 RICHTER ST KELOWNA,W,555,2013-01-26,377
207744,124721,1935 RICHTER ST KELOWNA,W,555,2013-01-26,264
207769,118829,2425 RICHTER ST  MAIN KELOWNA,W,555,2013-01-16,231
207769,167022,2425 RICHTER ST  CARR KELOWNA,W,555,2013-01-16,195
207783,102795,775 BIRCH AVE  MAIN KELOWNA,W,555,2013-01-16,341
207833,123196,419 VIEWCREST RD KELOWNA,W,555,2013-01-16,836
207845,123195,417 VIEWCREST RD KELOWNA,W,556,2013-01-16,288
207858,123986,2117 WILKINSON ST KELOWNA,W,555,2013-01-26,176
207860,123985,2111 WILKINSON ST KELOWNA,W,555,2013-01-26,320
207872,123981,2024 WILKINSON ST KELOWNA,W,555,2013-01-06,201
207910,118750,2181 RICHTER ST KELOWNA,W,555,2013-01-26,323
207922,113719,1913 LINDAHL ST KELOWNA,W,555,2013-01-06,120
207934,113720,1923 LINDAHL ST KELOWNA,W,555,2013-01-06,220
207946,183966,950 DILWORTH DR KELOWNA,W,695,2013-01-06,2756
207973,118755,2197 RICHTER ST KELOWNA,W,555,2013-01-26,120
207985,118752,2187 RICHTER ST KELOWNA,W,555,2013-01-26,177
207997,113730,2001 LINDAHL ST KELOWNA,W,555,2013-01-06,51
208239,123983,2031 WILKINSON ST KELOWNA,W,555,2013-01-06,239
208266,110572,1410 HIGHLAND DR S KELOWNA,W,555,2013-01-06,254
208266,110578,1420 HIGHLAND DR S KELOWNA,W,555,2013-01-06,252
208278,111649,1997 KIRSCHNER RD KELOWNA,W,600,2013-01-06,401
208280,111647,1987 KIRSCHNER RD KELOWNA,W,600,2013-01-06,938
208330,123228,247 VIMY AVE KELOWNA,W,555,2013-01-16,452
208355,110540,1391 HIGHLAND DR S KELOWNA,W,555,2013-01-06,268
208405,110590,1439 HIGHLAND DR S KELOWNA,W,555,2013-01-06,1283
208417,118771,2221 RICHTER ST KELOWNA,W,555,2013-01-26,156
208468,118769,2215 RICHTER ST KELOWNA,W,555,2013-01-26,321
208544,118740,2140 RICHTER ST KELOWNA,W,555,2013-01-26,83
208557,124784,2120 RICHTER ST  2122 KELOWNA,W,555,2013-01-26,9
208569,118835,2438 RICHTER ST KELOWNA,W,555,2013-01-26,251
208571,118831,2430 RICHTER ST  WTR KELOWNA,W,555,2013-01-26,339
208583,118824,2414 RICHTER ST KELOWNA,W,555,2013-01-26,339
208619,118827,2422 RICHTER ST KELOWNA,W,555,2013-01-26,380
208621,124269,935 WILSON AVE KELOWNA,W,555,2013-01-16,236
208633,124273,937 WILSON AVE  W & S KELOWNA,W,555,2013-01-16,211
208658,124277,945 WILSON AVE KELOWNA,W,555,2013-01-16,69
208660,124263,927 WILSON AVE KELOWNA,W,555,2013-01-16,336
208672,124260,921 WILSON AVE KELOWNA,W,555,2013-01-16,207
208696,169363,1320 GRAHAM ST  WTR KELOWNA,W,555,2013-01-16,485
208708,124279,951 WILSON AVE KELOWNA,W,555,2013-01-16,312
208710,124258,919 WILSON AVE KELOWNA,W,555,2013-01-16,217
208722,124256,917 WILSON AVE KELOWNA,W,555,2013-01-16,120
208734,124291,967 WILSON AVE KELOWNA,W,555,2013-01-16,292
208759,124285,959 WILSON AVE KELOWNA,W,555,2013-01-16,355
208761,167694,907 WILSON AVE  WTR KELOWNA,W,555,2013-01-16,194
208773,124297,979 WILSON AVE KELOWNA,W,555,2013-01-16,151
208785,124293,973 WILSON AVE KELOWNA,W,555,2013-01-16,227
208809,124301,985 WILSON AVE KELOWNA,W,555,2013-01-16,479
208811,124265,928 WILSON AVE KELOWNA,W,555,2013-01-16,290
208823,124267,932 WILSON AVE KELOWNA,W,555,2013-01-16,201
208847,124275,942 WILSON AVE KELOWNA,W,555,2013-01-16,134
208850,124281,952 WILSON AVE KELOWNA,W,555,2013-01-16,493
208862,124682,956 WILSON AVE  WTR KELOWNA,W,555,2013-01-16,197
208874,124299,980 WILSON AVE KELOWNA,W,555,2013-01-16,168
208900,124287,960 WILSON AVE KELOWNA,W,555,2013-01-16,256
208912,124289,966 WILSON AVE KELOWNA,W,555,2013-01-16,160
208936,124295,974 WILSON AVE KELOWNA,W,555,2013-01-16,266
208951,118808,2317 RICHTER ST KELOWNA,W,590,2013-01-16,276
208951,118810,2319 RICHTER ST KELOWNA,W,590,2013-01-16,140
208999,102818,829 BIRCH AVE KELOWNA,W,590,2013-01-16,194
208999,102820,833 BIRCH AVE KELOWNA,W,590,2013-01-16,380
209458,110273,1512 MOUNTAIN AVE KELOWNA,W,555,2013-01-06,439
209460,117567,1512 PINEHURST CRES KELOWNA,W,555,2013-01-06,514
209472,117568,1513 PINEHURST CRES KELOWNA,W,555,2013-01-06,271
209484,117565,1509 PINEHURST CRES KELOWNA,W,555,2013-01-06,689
209496,117561,1505 PINEHURST CRES KELOWNA,W,555,2013-01-06,295
209508,117571,1516 PINEHURST CRES KELOWNA,W,555,2013-01-06,323
209510,117577,1521 PINEHURST CRES KELOWNA,W,555,2013-01-06,270
209522,117573,1517 PINEHURST CRES KELOWNA,W,555,2013-01-06,757
209534,117589,1535 PINEHURST CRES KELOWNA,W,555,2013-01-06,589
209546,117583,1529 PINEHURST CRES KELOWNA,W,555,2013-01-06,522
209559,117587,1533 PINEHURST CRES KELOWNA,W,555,2013-01-06,343
209561,110267,1179 CLIFTON RD KELOWNA,W,555,2013-01-06,164
209573,117559,1504 PINEHURST CRES KELOWNA,W,555,2013-01-06,141
209585,117563,1508 PINEHURST CRES KELOWNA,W,555,2013-01-06,230
209597,110434,1759 HIGHLAND DR N KELOWNA,W,555,2013-01-06,194
209609,119044,1230 RIDGEWAY DR KELOWNA,W,555,2013-01-06,332
209611,119042,1224 RIDGEWAY DR KELOWNA,W,555,2013-01-06,545
209623,124011,1590 WILLOW CRES KELOWNA,W,555,2013-01-06,394
209635,113590,839 LIBAN CRT KELOWNA,W,555,2013-01-06,341
209647,110334,1847 HIGH RD KELOWNA,W,555,2013-01-06,319
209650,110332,1841 HIGH RD KELOWNA,W,555,2013-01-06,380
209662,124019,1608 WILLOW CRES KELOWNA,W,555,2013-01-06,230
209674,124015,1604 WILLOW CRES KELOWNA,W,555,2013-01-06,283
209698,110436,1764 HIGHLAND DR N KELOWNA,W,555,2013-01-06,145
209700,110390,1712 HIGHLAND DR N KELOWNA,W,555,2013-01-06,398
209712,117539,1180 PINECREST LANE KELOWNA,W,555,2013-01-06,603
209736,110382,1653 HIGHLAND DR N KELOWNA,W,555,2013-01-06,193
209748,110378,1649 HIGHLAND DR N KELOWNA,W,555,2013-01-06,503
209799,110384,1701 HIGHLAND DR N KELOWNA,W,555,2013-01-06,254
209852,118409,1136 RICHTER ST KELOWNA,W,600,2013-01-26,86
209888,102715,1372 BING AVE KELOWNA,W,555,2013-01-06,680
209890,102709,1364 BING AVE KELOWNA,W,555,2013-01-06,125
209902,102713,1368 BING AVE KELOWNA,W,555,2013-01-06,401
209926,124178,742 WILSON AVE KELOWNA,W,555,2013-01-16,233
209938,124170,735 WILSON AVE KELOWNA,W,555,2013-01-16,540
209940,124180,743 WILSON AVE KELOWNA,W,555,2013-01-16,140
209953,124207,793 WILSON AVE KELOWNA,W,555,2013-01-16,24
209965,124201,779 WILSON AVE  MAIN KELOWNA,W,555,2013-01-16,624
209977,124188,757 WILSON AVE KELOWNA,W,555,2013-01-16,54
209989,124192,765 WILSON AVE  MAIN KELOWNA,W,557,2013-01-16,573
209991,124799,789 WILSON AVE KELOWNA,W,555,2013-01-16,536
210005,124182,749 WILSON AVE KELOWNA,W,555,2013-01-16,50
210017,124190,764 WILSON AVE KELOWNA,W,555,2013-01-16,249
210029,124186,756 WILSON AVE KELOWNA,W,555,2013-01-16,287
210031,118551,1441 RICHTER ST KELOWNA,W,580,2013-01-16,568
210043,124197,772 WILSON AVE  WTR KELOWNA,W,555,2013-01-16,289
210056,118557,1451 RICHTER ST KELOWNA,W,555,2013-01-16,541
210068,125315,727 WILSON AVE KELOWNA,W,555,2013-01-16,327
210070,124199,778 WILSON AVE  MAIN KELOWNA,W,555,2013-01-16,322
210082,124195,769 WILSON AVE KELOWNA,W,555,2013-01-16,143
210094,124168,720 WILSON AVE  A KELOWNA,W,555,2013-01-16,419
210106,124184,750 WILSON AVE  WTR KELOWNA,W,555,2013-01-16,323
210118,124203,786 WILSON AVE KELOWNA,W,555,2013-01-16,86
210120,124173,736 WILSON AVE KELOWNA,W,555,2013-01-16,161
210132,124209,796 WILSON AVE KELOWNA,W,555,2013-01-16,174
210144,124176,740 WILSON AVE  MAIN KELOWNA,W,555,2013-01-16,524
210157,124165,719 WILSON AVE KELOWNA,W,555,2013-01-16,113
210183,102755,581 BIRCH AVE KELOWNA,W,555,2013-01-26,110
210195,102751,559 BIRCH AVE KELOWNA,W,555,2013-01-26,183
210219,110235,1115 HIGH RD KELOWNA,W,555,2013-01-06,430
210233,110579,1425 HIGHLAND DR S KELOWNA,W,555,2013-01-06,348
210245,110588,1435 HIGHLAND DR S KELOWNA,W,555,2013-01-06,458
210258,110583,1429 HIGHLAND DR S KELOWNA,W,555,2013-01-06,581
210260,175288,1936 LINDAHL ST KELOWNA,W,555,2013-01-06,86
210346,118796,2265 RICHTER ST KELOWNA,W,555,2013-01-26,354
210385,118869,2590 RICHTER ST KELOWNA,W,555,2013-01-26,119
210397,118875,2607 RICHTER ST KELOWNA,W,600,2013-01-16,104
210409,124007,2260 WILKINSON ST KELOWNA,W,555,2013-01-26,214
210411,118762,2207 RICHTER ST KELOWNA,W,555,2013-01-26,297
210435,106457,905 DILWORTH DR KELOWNA,W,555,2013-01-06,216
210450,111606,780 KINNEAR AVE  MAIN KELOWNA,W,555,2013-01-16,131
210462,113316,649 LEON AVE KELOWNA,W,602,2013-01-16,1377
210462,113317,649 LEON AVE KELOWNA,W,602,2013-01-16,0
210462,178110,1664 RICHTER ST KELOWNA,W,695,2013-01-16,197
210500,118471,1317 RICHTER ST KELOWNA,W,555,2013-01-16,49
210512,118841,2487 RICHTER ST KELOWNA,W,555,2013-01-16,231
210524,118839,2477 RICHTER ST KELOWNA,W,555,2013-01-16,462
210536,113735,2025 LINDAHL ST KELOWNA,W,555,2013-01-06,344
210548,113737,2029 LINDAHL ST KELOWNA,W,555,2013-01-06,136
210551,111642,1925 KIRSCHNER RD KELOWNA,W,600,2013-01-06,2782
210563,111644,1953 KIRSCHNER RD  1959 KELOWNA,W,600,2013-01-06,926
210575,118528,1404 RICHTER ST KELOWNA,W,600,2013-01-26,455
210587,118903,2835 RICHTER ST KELOWNA,W,555,2013-01-16,119
210599,118542,1422 RICHTER ST KELOWNA,W,555,2013-01-26,257
210613,123220,190 VIMY AVE KELOWNA,W,555,2013-01-16,289
210625,111645,1977 KIRSCHNER RD KELOWNA,W,600,2013-01-06,526
210637,118544,1428 RICHTER ST  MAIN KELOWNA,W,555,2013-01-26,139
210649,118532,1408 RICHTER ST KELOWNA,W,555,2013-01-26,257
210652,118516,1372 RICHTER ST KELOWNA,W,555,2013-01-26,132
210664,118907,2855 RICHTER ST KELOWNA,W,555,2013-01-16,300
210676,124728,1380 RICHTER ST  WTR KELOWNA,W,555,2013-01-26,179
210688,118518,1376 RICHTER ST KELOWNA,W,555,2013-01-26,130
210714,118536,1412 RICHTER ST KELOWNA,W,555,2013-01-26,103
210726,118905,2845 RICHTER ST KELOWNA,W,555,2013-01-16,250
210753,118899,2815 RICHTER ST KELOWNA,W,555,2013-01-16,224
210765,118538,1416 RICHTER ST KELOWNA,W,555,2013-01-26,45
210777,118901,2825 RICHTER ST KELOWNA,W,555,2013-01-16,312
210803,102737,471 BIRCH AVE KELOWNA,W,555,2013-01-26,111
210815,102741,481 BIRCH AVE KELOWNA,W,555,2013-01-26,242
210878,119173,286 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,222
210904,119172,278 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,333
210916,119161,234 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,518
210928,119163,244 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,413
210930,119170,268 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,151
210942,119167,258 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,146
210979,118684,1986 RICHTER ST KELOWNA,W,555,2013-01-26,286
210993,118682,1976 RICHTER ST KELOWNA,W,555,2013-01-26,363
211007,110576,1415 HIGHLAND DR S KELOWNA,W,555,2013-01-06,164
211019,110570,1409 HIGHLAND DR S KELOWNA,W,555,2013-01-06,309
211019,110574,1411 HIGHLAND DR S KELOWNA,W,555,2013-01-06,548
211072,118567,1471 RICHTER ST  MAIN KELOWNA,W,555,2013-01-16,177
211084,124831,1475 RICHTER ST KELOWNA,W,555,2013-01-16,351
211096,118571,1481 RICHTER ST KELOWNA,W,555,2013-01-16,217
211197,102745,528 BIRCH AVE KELOWNA,W,555,2013-01-26,281
211209,102747,544 BIRCH AVE KELOWNA,W,555,2013-01-26,277
211211,102759,596 BIRCH AVE KELOWNA,W,555,2013-01-26,339
211223,102763,612 BIRCH AVE KELOWNA,W,555,2013-01-26,225
211235,102749,558 BIRCH AVE KELOWNA,W,555,2013-01-26,377
211247,102752,572 BIRCH AVE KELOWNA,W,555,2013-01-26,336
211300,102774,642 BIRCH AVE  MAIN KELOWNA,W,555,2013-01-26,436
211336,118816,2386 RICHTER ST KELOWNA,W,555,2013-01-26,545
211565,111584,739 KINNEAR AVE KELOWNA,W,555,2013-01-16,201
211577,111586,743 KINNEAR AVE KELOWNA,W,555,2013-01-16,508
211591,119152,1866 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,472
211603,119146,1830 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,326
211615,119148,1834 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,133
211627,119154,1872 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,87
211639,119144,1820 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,838
211641,119142,1812 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,355
211654,119158,1888 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,393
211666,119156,1880 RIVERSIDE AVE KELOWNA,W,555,2013-01-16,193
211944,123978,2010 WILKINSON ST KELOWNA,W,590,2013-01-06,107
211944,123980,2020 WILKINSON ST KELOWNA,W,590,2013-01-06,476
212050,110566,1406 HIGHLAND DR S KELOWNA,W,590,2013-01-06,224
212050,110568,1408 HIGHLAND DR S KELOWNA,W,590,2013-01-06,244
212074,110562,1402 HIGHLAND DR S KELOWNA,W,590,2013-01-06,450
212074,110563,1404 HIGHLAND DR S KELOWNA,W,590,2013-01-06,205
212136,110516,1374 HIGHLAND DR S KELOWNA,W,590,2013-01-06,129
212136,110518,1376 HIGHLAND DR S KELOWNA,W,590,2013-01-06,144
212148,111576,838 KINGSWAY KELOWNA,W,555,2013-01-26,345
212199,110364,1591 HIGHLAND DR N KELOWNA,W,555,2013-01-06,268
212201,119258,JACK ROBERTSON  PARK KELOWNA,W,601,2013-04-06,38
212201,183973,JACK ROBERTSON  PARK KELOWNA,W,695,2013-01-06,5230
212264,124047,1675 WILLOW CRES KELOWNA,W,555,2013-01-06,61
212264,185598,1675 WILLOW CRES KELOWNA,W,557,2013-01-06,28
212288,110358,1579 HIGHLAND DR N KELOWNA,W,555,2013-01-06,452
212302,117532,1150 PINECREST LANE KELOWNA,W,555,2013-01-06,247
212314,117537,1160 PINECREST LANE KELOWNA,W,555,2013-01-06,877
212340,118985,710 OXFORD AVE KELOWNA,W,557,2013-01-16,714
212353,118989,765 RICHTER ST KELOWNA,W,555,2013-01-16,162
212365,118991,775 RICHTER ST KELOWNA,W,555,2013-01-16,194
212377,118987,755 RICHTER ST KELOWNA,W,555,2013-01-16,293
212389,118993,785 RICHTER ST KELOWNA,W,555,2013-01-16,156
212391,102743,491 BIRCH AVE KELOWNA,W,555,2013-01-26,100
212403,102732,461 BIRCH AVE KELOWNA,W,555,2013-01-26,485
212415,102723,421 BIRCH AVE KELOWNA,W,555,2013-01-26,347
212427,118405,1126 RICHTER ST KELOWNA,W,600,2013-01-26,477
212441,123222,191 VIMY AVE KELOWNA,W,555,2013-01-16,238
212542,113725,1966 LINDAHL ST KELOWNA,W,555,2013-01-06,457
212555,113727,1987 LINDAHL ST KELOWNA,W,555,2013-01-06,129
212555,113728,1997 LINDAHL ST KELOWNA,W,555,2013-01-06,209
212567,113722,1947 LINDAHL ST KELOWNA,W,555,2013-01-06,240
212579,123191,410 VIEWCREST RD KELOWNA,W,555,2013-01-16,828
212581,123193,414 VIEWCREST RD KELOWNA,W,555,2013-01-16,694
212593,123192,412 VIEWCREST RD KELOWNA,W,556,2013-01-16,364
